,best individuals,best Fitnesses,best Sigmas
0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 56.38392033831681, 23.383920338316813, 338.3839203383168, 55.38392033831681, 23.383920338316813, 44.38392033831681, 57.38392033831681, 71.28926089073528, 151.3839203383168, 58.38392033831681, 37.38392033831681, 93.38392033831681, 48.289260890735264, 57.38392033831681, 111.38392033831681, 71.38392033831681, 44.38392033831681, 163.3839203383168, 71.38392033831681, 30.383920338316813, 176.3839203383168, 70.38392033831681, 75.28926089073528, 335.28926089073525, 65.38392033831681, 24.383920338316813, 55.38392033831681, 43.289260890735264, 82.38392033831681, 18.383920338316813, 45.289260890735264, 55.38392033831681, 247.3839203383168, 57.289260890735264, 75.28926089073528, 203.3839203383168, 46.289260890735264, 61.38392033831681, 116.38392033831681, 69.38392033831681, 58.38392033831681, 78.38392033831681, 45.289260890735264, 27.383920338316813, 217.3839203383168, 70.38392033831681, 56.38392033831681, 293.3839203383168]",485.9369357772173,0.1246417433832231
1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 51.73753616941481, 28.73753616941481, 123.73753616941481, 34.73753616941481, 24.73753616941481, 30.73753616941481, 60.73753616941481, 24.73753616941481, 99.73753616941481, 53.73753616941481, 64.73753616941481, 57.73753616941481, 34.73753616941481, 64.73753616941481, 212.73753616941482, 39.73753616941481, 56.73753616941481, 312.7375361694148, 65.73753616941481, 2.7375361694148106, 338.7375361694148, 41.73753616941481, 73.73753616941481, 250.73753616941482, 60.73753616941481, 78.73753616941481, 210.73753616941482, 52.73753616941481, 68.73753616941481, 142.73753616941482, 58.73753616941481, 33.73753616941481, 150.73753616941482, 66.73753616941481, 31.73753616941481, 175.73753616941482, 34.73753616941481, 55.73753616941481, 310.7375361694148, 42.73753616941481, 61.73753616941481, 350.7375361694148, 32.73753616941481, 23.73753616941481, 193.73753616941482, 38.73753616941481, 5.737536169414811, 251.73753616941482]",453.7750606600139,0.7050718585071533
2,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62.878542828739604, 5.878542828739605, 125.8785428287396, 68.8785428287396, 21.878542828739604, 259.8785428287396, 61.878542828739604, 88.8785428287396, 4.878542828739606, 55.878542828739604, 72.8785428287396, 284.8785428287396, 38.878542828739604, 31.8785428287396, 67.8785428287396, 41.878542828739604, 64.8785428287396, 259.8785428287396, 37.878542828739604, 16.8785428287396, 318.8785428287396, 56.878542828739604, 9.878542828739606, 294.8785428287396, 45.878542828739604, 30.878542828739604, 174.87854282873963, 39.878542828739604, 9.878542828739606, 66.8785428287396, 34.878542828739604, 17.878542828739604, 16.8785428287396, 41.878542828739604, 47.878542828739604, 26.878542828739604, 58.878542828739604, 38.878542828739604, 291.8785428287396, 62.878542828739604, 45.878542828739604, 358.8785428287396, 49.878542828739604, 67.8785428287396, 250.87854282873963, 68.06737121744632, 15.878542828739606, 338.8785428287396]",547.3623435020083,0.9541231113395366
3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36.40484363882608, 33.40484363882608, 34.40484363882608, 33.213182070512076, 9.40484363882608, 200.40484363882607, 42.40484363882608, 17.40484363882608, 52.40484363882608, 61.40484363882608, 0.40484363882607954, 153.40484363882607, 46.40484363882608, 25.40484363882608, 269.4048436388261, 63.40484363882608, 77.40484363882608, 134.40484363882607, 59.40484363882608, 46.40484363882608, 191.40484363882607, 56.40484363882608, 15.404843638826078, 86.40484363882608, 36.40484363882608, 47.40484363882608, 251.40484363882607, 55.40484363882608, 37.40484363882608, 63.40484363882608, 66.40484363882608, 20.40484363882608, 94.40484363882608, 40.40484363882608, 78.40484363882608, 313.4048436388261, 59.40484363882608, 56.40484363882608, 86.40484363882608, 50.40484363882608, 0.24275972409060043, 322.4048436388261, 40.40484363882608, 27.40484363882608, 137.40484363882607, 61.40484363882608, 5.404843638826079, 239.40484363882607]",464.7581290129391,0.604372761636006
4,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57.793400498099096, 8.79340049809909, 1.7934004980990887, 42.793400498099096, 46.793400498099096, 104.79340049809909, 32.51121492105863, 31.793400498099096, 132.7934004980991, 40.793400498099096, 10.79340049809909, 272.79340049809906, 33.793400498099096, 48.793400498099096, 247.7934004980991, 49.793400498099096, 52.793400498099096, 257.79340049809906, 38.793400498099096, 4.793400498099088, 320.79340049809906, 35.793400498099096, 50.793400498099096, 289.79340049809906, 65.79340049809909, 75.79340049809909, 260.79340049809906, 42.793400498099096, 19.79340049809909, 198.7934004980991, 60.793400498099096, 78.79340049809909, 38.793400498099096, 32.793400498099096, 30.7934004980991, 231.7934004980991, 35.793400498099096, 40.793400498099096, 23.79340049809909, 32.51121492105863, 84.79340049809909, 75.79340049809909, 49.793400498099096, 72.79340049809909, 35.793400498099096, 36.793400498099096, 14.793400498099087, 186.7934004980991]",490.6840117044162,0.7721114443778715
