,generations,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0,433.9159022922127,488.52732590383863,386.17945322280366,428.7913222375935,410.1998441179276,360.50168067656114,418.9651201053717,400.94115476101894,459.73917966490217,395.95615126290693,481.72445758152577,402.62339371827113,475.2386752382986,433.07827179394195,398.6191813933295,548.0058981184361,401.9973901395502,433.91681020413057,472.4703375711044,520.1053572961841,452.6238914628707,422.3747258006029,529.1065827126265,478.32583126102384,426.9906551580625,416.8495185052689,386.77365907322854,449.7282740950671,563.4037245542403,377.607910152071
1,10,462.9171026576002,519.5272009649973,518.2319385890843,511.6792166543504,413.0797371042891,425.82187980140026,446.0173301790153,458.19037881585194,506.19762262173697,442.29937677542944,521.7750865962538,455.44044546011736,526.3082978934931,537.8155333220861,461.7991079604133,583.2473458973544,459.22830891865044,463.0979957986637,517.5143181729043,552.1369042686406,508.2178653874588,485.95735771198287,531.3130744990048,497.50447198044895,469.60964153725314,432.1901189787517,433.0607722335759,471.6236920051888,594.1001689159509,416.717776544851
